"","chi2","T","P","P.adjusted","comparisons"
"49",91.6325317535522,-26.5250885726308,7.60561546406651e-36,7.60561546406651e-36,"B_anceps - D_castanea_twig"
"50",91.6325317535522,14.1467139054031,2.23684555435196e-21,2.23684555435196e-21,"B_insulana - D_castanea_twig"
"51",91.6325317535522,-3.83140168271334,0.000149937542213987,0.000149937542213987,"C_filiformis - D_castanea_twig"
"52",91.6325317535522,12.3783746672277,1.04366373429921e-18,1.04366373429921e-18,"C_formosum - D_castanea_twig"
"53",91.6325317535522,-28.2934278108062,1.8791692588008e-37,1.8791692588008e-37,"C_oblongifolius - D_castanea_twig"
"54",91.6325317535522,-22.98841009628,2.41733702455312e-32,2.41733702455312e-32,"C_tomentosa - D_castanea_twig"
"55",91.6325317535522,7.07335695270155,8.02515544962155e-10,8.02515544962155e-10,"D_castanea_leaf - D_castanea_twig"
"56",91.6325317535522,-40.6718024780339,1.00756206923144e-46,1.00756206923144e-46,"A_marginata - D_winitii"
"57",91.6325317535522,-37.1351240016831,2.27826561078339e-44,2.27826561078339e-44,"A_pulchellus - D_winitii"
"58",91.6325317535522,-34.6790972819951,1.30827751349961e-42,1.30827751349961e-42,"A_vanprukii - D_winitii"
"59",91.6325317535522,-42.4401417162093,7.87817690786265e-48,7.87817690786265e-48,"B_anceps - D_winitii"
"60",91.6325317535522,-1.76833923817539,0.0409618174827537,0.0409618174827537,"B_insulana - D_winitii"
"61",91.6325317535522,-19.7464548262918,9.79700822116345e-29,9.79700822116345e-29,"C_filiformis - D_winitii"
"62",91.6325317535522,-3.53667847635077,0.000386734119832946,0.000386734119832946,"C_formosum - D_winitii"
"63",91.6325317535522,-44.2084809543847,6.78989334045869e-49,6.78989334045869e-49,"C_oblongifolius - D_winitii"
"64",91.6325317535522,-38.9034632398585,1.43136697075268e-45,1.43136697075268e-45,"C_tomentosa - D_winitii"
"65",91.6325317535522,-8.84169619087694,6.94755765276207e-13,6.94755765276207e-13,"D_castanea_leaf - D_winitii"
"66",91.6325317535522,-15.9150531435785,7.12911986409065e-24,7.12911986409065e-24,"D_castanea_twig - D_winitii"
"67",91.6325317535522,-28.2934278108062,1.8791692588008e-37,1.8791692588008e-37,"A_marginata - E_cherrevensis"
"68",91.6325317535522,-24.7567493344554,3.81058316042053e-34,3.81058316042053e-34,"A_pulchellus - E_cherrevensis"
"69",91.6325317535522,-22.3007226147674,1.30092144159418e-31,1.30092144159418e-31,"A_vanprukii - E_cherrevensis"
"70",91.6325317535522,-30.0617670489816,5.63382851229042e-39,5.63382851229042e-39,"B_anceps - E_cherrevensis"
"71",91.6325317535522,10.6100354290523,7.20172158235761e-16,7.20172158235761e-16,"B_insulana - E_cherrevensis"
"72",91.6325317535522,-7.36808015906411,2.47415260706461e-10,2.47415260706461e-10,"C_filiformis - E_cherrevensis"
"73",91.6325317535522,8.84169619087694,6.94755765276207e-13,6.94755765276207e-13,"C_formosum - E_cherrevensis"
"74",91.6325317535522,-31.830106287157,2.01361747608683e-40,2.01361747608683e-40,"C_oblongifolius - E_cherrevensis"
"75",91.6325317535522,-26.5250885726308,7.60561546406651e-36,7.60561546406651e-36,"C_tomentosa - E_cherrevensis"
"76",91.6325317535522,3.53667847635077,0.000386734119832946,0.000386734119832946,"D_castanea_leaf - E_cherrevensis"
"77",91.6325317535522,-3.53667847635077,0.000386734119832946,0.000386734119832946,"D_castanea_twig - E_cherrevensis"
"78",91.6325317535522,12.3783746672277,1.04366373429921e-18,1.04366373429921e-18,"D_winitii - E_cherrevensis"
"79",91.6325317535522,-35.3667847635077,4.10225212713595e-43,4.10225212713595e-43,"A_marginata - E_cuneatum"
"80",91.6325317535522,-31.830106287157,2.01361747608683e-40,2.01361747608683e-40,"A_pulchellus - E_cuneatum"
"81",91.6325317535522,-29.3740795674689,2.15611974984015e-38,2.15611974984015e-38,"A_vanprukii - E_cuneatum"
"82",91.6325317535522,-37.1351240016831,2.27826561078339e-44,2.27826561078339e-44,"B_anceps - E_cuneatum"
"83",91.6325317535522,3.53667847635077,0.000386734119832946,0.000386734119832946,"B_insulana - E_cuneatum"
"84",91.6325317535522,-14.4414371117657,8.35025924603694e-22,8.35025924603694e-22,"C_filiformis - E_cuneatum"
"85",91.6325317535522,1.76833923817539,0.0409618174827537,0.0409618174827537,"C_formosum - E_cuneatum"
"86",91.6325317535522,-38.9034632398585,1.43136697075268e-45,1.43136697075268e-45,"C_oblongifolius - E_cuneatum"
"87",91.6325317535522,-33.5984455253324,8.4471920214911e-42,8.4471920214911e-42,"C_tomentosa - E_cuneatum"
"88",91.6325317535522,-3.53667847635077,0.000386734119832946,0.000386734119832946,"D_castanea_leaf - E_cuneatum"
"89",91.6325317535522,-10.6100354290523,7.20172158235761e-16,7.20172158235761e-16,"D_castanea_twig - E_cuneatum"
"90",91.6325317535522,5.30501771452616,7.99998750790021e-07,7.99998750790021e-07,"D_winitii - E_cuneatum"
"91",91.6325317535522,-7.07335695270155,8.02515544962155e-10,8.02515544962155e-10,"E_cherrevensis - E_cuneatum"
"92",91.6325317535522,-19.6482137575043,1.27989196981644e-28,1.27989196981644e-28,"A_marginata - E_succirubrum"
"93",91.6325317535522,-16.1115352811535,3.85462414437654e-24,3.85462414437654e-24,"A_pulchellus - E_succirubrum"
"94",91.6325317535522,-13.6555085614655,1.184562133825e-20,1.184562133825e-20,"A_vanprukii - E_succirubrum"
"95",91.6325317535522,-21.4165529956797,1.20314322539639e-30,1.20314322539639e-30,"B_anceps - E_succirubrum"
"96",91.6325317535522,19.2552494823542,3.7648695554397e-28,3.7648695554397e-28,"B_insulana - E_succirubrum"
"97",91.6325317535522,1.27713389423778,0.103158588955412,0.103158588955412,"C_filiformis - E_succirubrum"
"98",91.6325317535522,17.4869102441788,5.91774622349144e-26,5.91774622349144e-26,"C_formosum - E_succirubrum"
"99",91.6325317535522,-23.1848922338551,1.50551178340791e-32,1.50551178340791e-32,"C_oblongifolius - E_succirubrum"
